Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
45148500,-0.39,12.43,90.8,45.09,440.6,449.9,78.4
45150000,-0.39,12.41,92.1,44.59,440.9,450.4,78.2
45151500,-0.38,12.41,90.3,45.55,441.8,451.0,78.4
45153000,-0.38,12.36,91.2,45.44,443.4,452.7,78.4
45154500,-0.38,12.40,90.4,45.62,442.2,451.3,78.5
45156000,-0.39,12.39,92.0,44.81,441.8,451.2,78.2
45157500,-0.38,12.40,89.8,45.85,442.1,451.1,78.5
45159000,-0.38,12.39,90.6,45.57,442.4,451.6,78.4
45160500,-0.38,12.34,91.6,45.40,443.9,453.3,78.3
45162000,-0.38,12.37,91.2,45.35,442.9,452.2,78.4
45163500,-0.38,12.36,91.7,45.16,442.9,452.3,78.3
45165000,-0.38,12.37,91.3,45.32,442.9,452.3,78.3
45166500,-0.39,12.32,92.9,44.87,444.2,453.8,78.2
45168000,-0.38,12.35,91.2,45.48,443.5,452.8,78.4
45169500,-0.38,12.34,92.0,45.16,443.7,453.2,78.3
45171000,-0.38,12.35,91.6,45.26,443.4,452.7,78.3
45172500,-0.38,12.34,91.5,45.42,443.9,453.3,78.4
45174000,-0.38,12.33,91.0,45.79,444.5,453.7,78.4
45175500,-0.38,12.32,92.3,45.18,444.4,453.9,78.3
45177000,-0.39,12.35,92.4,44.92,443.3,452.8,78.2
45178500,-0.38,12.28,92.7,45.22,445.6,455.1,78.3
45180000,-0.39,12.36,92.6,44.68,442.7,452.3,78.2
45181500,-0.39,12.32,92.7,44.94,444.1,453.7,78.2
45183000,-0.39,12.32,92.4,45.05,444.2,453.7,78.2
45184500,-0.39,12.30,92.8,45.08,445.1,454.7,78.2
45186000,-0.38,12.29,92.6,45.20,445.3,454.9,78.3
45187500,-0.38,12.34,91.9,45.25,443.8,453.2,78.3
45189000,-0.38,12.31,91.1,45.85,445.2,454.4,78.4
45190500,-0.38,12.28,92.4,45.39,445.9,455.4,78.3
45192000,-0.39,12.28,93.2,44.93,445.4,455.1,78.2
45193500,-0.38,12.25,92.4,45.60,447.0,456.4,78.3
45195000,-0.39,12.28,93.2,44.96,445.5,455.1,78.2
45196500,-0.38,12.28,91.0,46.21,446.7,455.8,78.5
45198000,-0.39,12.23,93.6,45.09,447.2,456.9,78.2
45199500,-0.38,12.32,91.3,45.69,444.8,454.1,78.4
45201000,-0.38,12.25,92.6,45.50,446.9,456.4,78.3
45202500,-0.38,12.28,91.6,45.80,446.1,455.4,78.4
45204000,-0.38,12.26,92.2,45.63,446.7,456.1,78.3
45205500,-0.38,12.25,93.2,45.19,446.5,456.2,78.2
45207000,-0.38,12.24,92.1,45.86,447.6,457.0,78.4
45208500,-0.38,12.24,92.1,45.89,447.6,457.0,78.4
45210000,-0.38,12.24,92.5,45.63,447.3,456.7,78.3
45211500,-0.38,12.23,93.2,45.35,447.4,457.0,78.2
45213000,-0.38,12.20,92.3,46.11,449.2,458.6,78.4
45214500,-0.38,12.18,93.2,45.72,449.5,459.0,78.3
45216000,-0.39,12.24,93.6,45.05,446.9,456.6,78.2
45217500,-0.38,12.22,91.9,46.13,448.5,457.8,78.4
45219000,-0.38,12.17,93.2,45.82,449.9,459.5,78.3
45220500,-0.38,12.20,92.2,46.10,449.1,458.4,78.4
45222000,-0.38,12.19,93.2,45.65,449.1,458.7,78.3
45223500,-0.38,12.18,93.5,45.55,449.3,458.9,78.2
45225000,-0.38,12.14,93.8,45.71,450.8,460.5,78.2
45226500,-0.38,12.12,93.9,45.87,451.8,461.4,78.3
45228000,-0.38,12.20,93.1,45.62,448.7,458.3,78.3
45229500,-0.38,12.17,93.8,45.49,449.6,459.3,78.2
45231000,-0.38,12.15,94.0,45.57,450.4,460.1,78.2
45232500,-0.39,12.14,95.0,45.11,450.4,460.4,78.1
45234000,-0.38,12.17,93.0,45.95,450.1,459.6,78.3
45235500,-0.37,12.13,92.7,46.43,451.9,461.3,78.4
45237000,-0.38,12.13,93.9,45.76,451.3,461.0,78.2
45238500,-0.39,12.12,95.2,45.13,451.0,460.9,78.1
45240000,-0.37,12.12,92.9,46.41,452.3,461.7,78.4
45241500,-0.38,12.12,95.0,45.22,451.0,460.9,78.1
45243000,-0.38,12.12,93.6,45.98,451.8,461.4,78.3
45244500,-0.38,12.08,94.2,46.00,453.2,462.8,78.3
45246000,-0.38,12.10,94.0,45.96,452.6,462.3,78.3
45247500,-0.37,12.11,93.0,46.38,452.3,461.8,78.4
45249000,-0.38,12.09,94.6,45.66,452.4,462.2,78.2
45250500,-0.38,12.10,94.0,45.96,452.5,462.2,78.3
45252000,-0.38,12.12,94.6,45.46,451.3,461.1,78.2
45253500,-0.38,12.09,94.2,45.94,452.9,462.6,78.2
45255000,-0.38,12.11,94.8,45.47,451.9,461.7,78.1
45256500,-0.37,12.08,92.9,46.71,453.8,463.3,78.4
45258000,-0.38,12.09,95.3,45.37,452.5,462.4,78.1
45259500,-0.37,12.08,93.3,46.46,453.4,462.9,78.4
45261000,-0.37,12.07,93.5,46.41,453.7,463.2,78.4
45262500,-0.38,12.04,95.6,45.54,454.0,464.0,78.1
45264000,-0.38,12.08,94.3,45.98,453.3,463.0,78.3
45265500,-0.37,12.09,93.3,46.42,453.2,462.7,78.4
45267000,-0.38,12.05,94.4,46.08,454.2,463.9,78.3
45268500,-0.38,12.07,94.9,45.70,453.4,463.2,78.2
45270000,-0.38,12.04,95.2,45.80,454.5,464.3,78.2
45271500,-0.38,12.03,94.8,46.05,454.9,464.7,78.2
45273000,-0.38,12.02,95.0,46.00,455.1,465.0,78.2
45274500,-0.38,12.07,94.5,45.95,453.6,463.3,78.2
45276000,-0.38,11.99,95.4,46.09,456.4,466.2,78.2
45277500,-0.37,12.06,93.1,46.77,454.5,464.0,78.4
45279000,-0.38,12.00,94.9,46.27,456.3,466.1,78.2
45280500,-0.37,12.02,94.3,46.43,455.7,465.4,78.3
45282000,-0.38,12.00,96.6,45.42,455.7,465.8,78.0
45283500,-0.37,12.01,94.3,46.53,456.1,465.8,78.3
45285000,-0.37,11.97,94.8,46.55,457.4,467.2,78.3
45286500,-0.37,11.99,94.1,46.77,457.0,466.6,78.4
45288000,-0.38,12.00,95.1,46.18,456.3,466.1,78.2
45289500,-0.38,11.98,95.4,46.16,456.8,466.6,78.2
45291000,-0.37,12.00,94.7,46.38,456.4,466.1,78.3
45292500,-0.37,11.95,95.2,46.46,458.0,467.8,78.3
45294000,-0.37,11.99,94.9,46.38,456.8,466.5,78.3
45295500,-0.37,11.97,95.2,46.37,457.5,467.3,78.2
45297000,-0.38,11.91,96.4,46.18,459.1,469.2,78.1
45298500,-0.38,11.95,95.9,46.14,457.8,467.8,78.2
45300000,-0.37,11.96,95.4,46.38,457.8,467.7,78.2
45301500,-0.37,11.91,95.7,46.53,459.6,469.4,78.2
45303000,-0.38,11.95,95.8,46.20,458.0,467.9,78.2
45304500,-0.38,11.96,95.7,46.13,457.4,467.3,78.2
45306000,-0.37,11.90,94.9,47.02,460.2,469.9,78.3
45307500,-0.37,11.90,95.0,47.03,460.3,470.0,78.3
45309000,-0.37,11.92,95.7,46.46,459.2,469.0,78.2
45310500,-0.37,11.93,95.5,46.53,459.0,468.8,78.2
45312000,-0.37,11.89,95.8,46.70,460.6,470.5,78.2
45313500,-0.37,11.94,94.9,46.75,458.8,468.5,78.3
45315000,-0.37,11.93,94.3,47.14,459.3,468.8,78.4
45316500,-0.37,11.93,94.2,47.22,459.4,468.9,78.4
45318000,-0.37,11.90,96.1,46.46,460.0,470.0,78.2
45319500,-0.37,11.86,96.2,46.72,461.6,471.5,78.2
45321000,-0.38,11.88,96.9,46.16,460.4,470.5,78.1
45322500,-0.37,11.92,94.4,47.21,459.9,469.5,78.4
45324000,-0.37,11.89,96.0,46.52,460.2,470.1,78.2
45325500,-0.37,11.88,96.2,46.55,460.6,470.6,78.2
45327000,-0.37,11.87,96.7,46.35,460.8,470.8,78.2
45328500,-0.37,11.90,94.9,47.12,460.6,470.3,78.4
45330000,-0.38,11.88,96.7,46.27,460.4,470.4,78.1
45331500,-0.37,11.86,96.8,46.41,461.3,471.4,78.2
45333000,-0.37,11.85,96.8,46.46,461.7,471.7,78.2
45334500,-0.37,11.88,94.4,47.49,461.4,471.0,78.4
45336000,-0.37,11.83,96.4,46.81,462.6,472.5,78.2
45337500,-0.37,11.84,96.7,46.55,462.0,472.0,78.2
45339000,-0.38,11.82,97.9,46.17,462.5,472.8,78.1
45340500,-0.37,11.83,95.5,47.33,463.2,472.9,78.3
45342000,-0.37,11.86,96.3,46.68,461.5,471.5,78.2
45343500,-0.38,11.82,97.6,46.30,462.7,472.8,78.1
45345000,-0.37,11.81,96.5,46.98,463.5,473.5,78.2
45346500,-0.37,11.77,97.0,47.01,465.0,475.0,78.2
45348000,-0.37,11.80,96.4,47.05,463.8,473.7,78.3
45349500,-0.37,11.78,96.9,47.00,464.7,474.7,78.2
45351000,-0.37,11.76,97.4,46.89,465.2,475.3,78.2
45352500,-0.37,11.80,95.6,47.55,464.6,474.3,78.4
45354000,-0.37,11.80,96.0,47.31,464.1,473.9,78.3
45355500,-0.37,11.78,97.4,46.74,464.5,474.6,78.2
45357000,-0.37,11.75,97.2,47.07,465.7,475.8,78.2
45358500,-0.37,11.78,96.7,47.12,464.8,474.7,78.3
45360000,-0.37,11.73,98.6,46.54,466.3,476.6,78.1
45361500,-0.37,11.79,96.5,47.10,464.3,474.3,78.3
45363000,-0.37,11.73,97.6,47.03,466.5,476.6,78.2
45364500,-0.37,11.77,97.5,46.82,465.1,475.2,78.2
45366000,-0.37,11.73,97.0,47.37,466.9,476.9,78.3
45367500,-0.36,11.70,96.8,47.74,468.3,478.2,78.3
45369000,-0.37,11.72,97.2,47.37,467.3,477.3,78.3
45370500,-0.37,11.70,97.6,47.29,467.9,478.0,78.2
45372000,-0.37,11.74,97.5,46.98,466.0,476.1,78.2
45373500,-0.37,11.71,97.0,47.55,467.7,477.6,78.3
45375000,-0.36,11.70,96.9,47.71,468.4,478.3,78.3
45376500,-0.37,11.74,97.4,47.10,466.4,476.4,78.2
45378000,-0.37,11.69,97.5,47.48,468.6,478.6,78.2
45379500,-0.37,11.73,97.9,46.90,466.3,476.5,78.1
45381000,-0.37,11.66,97.8,47.52,469.5,479.5,78.2
45382500,-0.36,11.68,96.4,48.06,469.1,478.9,78.4
45384000,-0.36,11.71,95.5,48.37,468.4,478.0,78.5
45385500,-0.37,11.66,97.9,47.45,469.5,479.6,78.2
45387000,-0.37,11.72,97.1,47.39,467.3,477.3,78.3
45388500,-0.37,11.70,97.6,47.31,467.9,477.9,78.2
45390000,-0.37,11.68,97.9,47.32,468.6,478.7,78.2
45391500,-0.37,11.68,98.2,47.16,468.5,478.7,78.2
45393000,-0.37,11.66,98.9,46.98,469.2,479.6,78.1
45394500,-0.36,11.63,97.9,47.71,470.7,480.8,78.3
45396000,-0.37,11.65,98.9,47.05,469.5,479.7,78.1
45397500,-0.37,11.63,98.8,47.22,470.3,480.6,78.1
45399000,-0.36,11.67,96.6,48.11,469.6,479.5,78.4
45400500,-0.37,11.65,98.5,47.26,469.7,479.9,78.2
45402000,-0.36,11.62,98.0,47.79,471.3,481.4,78.3
45403500,-0.36,11.62,97.6,48.00,471.6,481.5,78.3
45405000,-0.37,11.66,98.7,47.06,469.2,479.5,78.1
45406500,-0.36,11.58,98.9,47.65,472.6,482.8,78.2
45408000,-0.37,11.66,98.4,47.24,469.3,479.5,78.2
45409500,-0.36,11.61,97.3,48.21,472.0,481.9,78.3
45411000,-0.36,11.54,98.9,47.95,474.4,484.6,78.2
45412500,-0.36,11.63,96.3,48.63,471.6,481.4,78.5
45414000,-0.36,11.58,98.6,47.74,472.6,482.8,78.2
45415500,-0.36,11.56,98.4,48.01,473.5,483.6,78.3
45417000,-0.37,11.57,99.7,47.26,472.6,483.0,78.1
45418500,-0.36,11.58,97.3,48.47,473.1,483.0,78.4
45420000,-0.36,11.57,98.2,48.10,473.4,483.5,78.3
45421500,-0.36,11.57,99.1,47.63,473.0,483.2,78.2
45423000,-0.36,11.54,98.9,47.98,474.3,484.5,78.2
45424500,-0.36,11.60,97.1,48.40,472.5,482.3,78.4
45426000,-0.36,11.59,98.7,47.62,472.1,482.3,78.2
45427500,-0.36,11.55,99.4,47.62,473.7,484.1,78.1
45429000,-0.36,11.56,98.8,47.88,473.6,483.8,78.2
45430500,-0.36,11.54,99.2,47.82,474.2,484.4,78.2
45432000,-0.37,11.54,100.7,46.99,473.4,484.0,78.0
45433500,-0.36,11.54,99.4,47.70,474.1,484.4,78.2
45435000,-0.37,11.52,100.1,47.56,474.9,485.4,78.1
45436500,-0.36,11.52,99.2,48.02,475.3,485.5,78.2
45438000,-0.36,11.54,98.4,48.29,474.8,484.9,78.3
45439500,-0.36,11.50,98.9,48.36,476.4,486.5,78.3
45441000,-0.36,11.51,99.7,47.78,475.3,485.7,78.2
45442500,-0.37,11.51,101.6,46.87,474.7,485.5,77.9
45444000,-0.36,11.52,99.7,47.79,475.2,485.5,78.2
45445500,-0.36,11.46,99.3,48.45,477.7,488.0,78.3
45447000,-0.36,11.50,99.6,47.95,475.8,486.1,78.2
45448500,-0.36,11.48,98.5,48.71,477.3,487.4,78.3
45450000,-0.36,11.46,100.6,47.80,477.4,487.9,78.1
45451500,-0.36,11.44,100.4,48.08,478.4,488.8,78.1
45453000,-0.36,11.49,99.2,48.25,476.4,486.6,78.2
45454500,-0.36,11.45,100.0,48.22,478.2,488.5,78.2
45456000,-0.36,11.47,99.8,48.10,477.2,487.5,78.2
45457500,-0.36,11.47,100.0,48.06,477.3,487.6,78.2
45459000,-0.36,11.43,100.6,48.03,478.6,489.0,78.1
45460500,-0.36,11.47,99.1,48.51,477.7,487.9,78.3
45462000,-0.36,11.46,100.7,47.75,477.3,487.9,78.1
45463500,-0.36,11.46,98.9,48.70,478.2,488.3,78.3
45465000,-0.36,11.43,100.1,48.32,478.9,489.2,78.2
45466500,-0.36,11.41,100.7,48.16,479.6,490.1,78.1
45468000,-0.36,11.45,99.7,48.37,478.4,488.6,78.2
45469500,-0.36,11.44,99.9,48.30,478.4,488.7,78.2
45471000,-0.36,11.46,99.1,48.55,477.9,488.1,78.3
45472500,-0.37,11.40,102.3,47.46,479.4,490.2,78.0
45474000,-0.36,11.40,100.4,48.40,480.1,490.4,78.2
45475500,-0.36,11.39,100.8,48.28,480.4,490.9,78.1
45477000,-0.36,11.38,100.5,48.57,481.1,491.5,78.2
45478500,-0.36,11.41,101.0,48.04,479.5,490.1,78.1
45480000,-0.36,11.39,99.6,48.92,480.8,491.0,78.3
45481500,-0.36,11.34,102.2,47.99,482.1,492.8,78.0
45483000,-0.36,11.37,100.6,48.55,481.3,491.7,78.2
45484500,-0.36,11.38,100.5,48.53,480.9,491.3,78.2
45486000,-0.36,11.41,99.6,48.76,480.0,490.2,78.3
45487500,-0.36,11.36,101.2,48.39,481.9,492.4,78.1
45489000,-0.36,11.35,100.6,48.76,482.5,492.9,78.2
45490500,-0.35,11.34,100.0,49.16,483.2,493.4,78.3
45492000,-0.36,11.36,100.4,48.80,482.2,492.5,78.2
45493500,-0.36,11.36,101.0,48.39,481.5,492.0,78.1
45495000,-0.35,11.35,99.5,49.33,482.7,492.8,78.4
45496500,-0.35,11.34,99.7,49.27,483.1,493.2,78.3
45498000,-0.36,11.36,101.4,48.23,481.6,492.1,78.1
45499500,-0.36,11.32,100.9,48.88,483.8,494.2,78.2
45501000,-0.36,11.34,101.2,48.52,482.7,493.2,78.2
45502500,-0.36,11.34,101.5,48.40,482.7,493.2,78.1
45504000,-0.36,11.27,102.9,48.30,485.3,496.1,78.0
45505500,-0.36,11.32,101.2,48.68,483.5,494.0,78.2
45507000,-0.36,11.29,101.8,48.64,484.5,495.1,78.1
45508500,-0.35,11.27,100.6,49.52,486.3,496.6,78.3
45510000,-0.35,11.29,101.0,49.10,485.2,495.6,78.2
45511500,-0.35,11.34,99.0,49.75,483.7,493.8,78.4
45513000,-0.36,11.28,101.6,48.82,485.1,495.6,78.2
45514500,-0.36,11.27,103.3,48.06,484.9,495.7,78.0
45516000,-0.35,11.30,100.7,49.17,484.8,495.1,78.3
45517500,-0.36,11.28,101.8,48.76,485.2,495.8,78.2
45519000,-0.36,11.23,102.3,48.93,487.2,497.8,78.1
45520500,-0.36,11.23,102.9,48.62,486.9,497.7,78.1
45522000,-0.35,11.27,101.1,49.23,486.0,496.4,78.3
45523500,-0.36,11.26,101.9,48.81,485.8,496.4,78.1
45525000,-0.35,11.24,100.7,49.66,487.4,497.7,78.3
45526500,-0.36,11.25,102.6,48.62,486.3,497.0,78.1
45528000,-0.36,11.27,102.5,48.47,485.3,496.1,78.1
45529500,-0.36,11.23,103.1,48.54,486.9,497.7,78.1
45531000,-0.36,11.22,102.8,48.75,487.5,498.3,78.1
45532500,-0.35,11.23,102.1,49.07,487.6,498.1,78.2
45534000,-0.36,11.15,104.8,48.37,490.0,501.1,77.9
45535500,-0.36,11.20,103.0,48.84,488.4,499.1,78.1
45537000,-0.36,11.24,102.6,48.70,486.8,497.5,78.1
45538500,-0.36,11.24,102.3,48.90,487.0,497.6,78.1
45540000,-0.35,11.20,102.3,49.17,488.6,499.2,78.2
45541500,-0.35,11.18,102.4,49.35,489.8,500.4,78.2
45543000,-0.35,11.22,102.5,48.99,487.9,498.6,78.1
45544500,-0.35,11.17,103.1,49.04,489.6,500.4,78.1
45546000,-0.35,11.18,102.1,49.52,489.9,500.4,78.2
45547500,-0.35,11.17,102.7,49.27,490.0,500.6,78.2
45549000,-0.35,11.23,102.2,49.01,487.5,498.1,78.2
45550500,-0.36,11.20,103.2,48.79,488.5,499.3,78.1
45552000,-0.36,11.15,105.0,48.30,490.0,501.1,77.9
45553500,-0.36,11.20,103.5,48.57,488.0,498.9,78.0
45555000,-0.36,11.15,104.1,48.72,490.3,501.2,78.0
45556500,-0.35,11.20,102.4,49.18,488.8,499.4,78.2
45558000,-0.36,11.14,105.2,48.26,490.3,501.5,77.9
45559500,-0.35,11.15,102.8,49.39,490.9,501.5,78.2
45561000,-0.36,11.18,103.6,48.72,489.1,499.9,78.0
45562500,-0.35,11.14,103.5,49.13,491.2,502.0,78.1
45564000,-0.36,11.15,104.1,48.76,490.5,501.4,78.0
45565500,-0.35,11.08,104.8,49.00,493.3,504.3,78.0
45567000,-0.36,11.15,104.3,48.69,490.5,501.4,78.0
45568500,-0.35,11.11,103.1,49.59,492.5,503.2,78.2
45570000,-0.35,11.11,103.7,49.30,492.5,503.3,78.1
45571500,-0.35,11.10,104.2,49.14,492.8,503.7,78.1
45573000,-0.35,11.11,103.2,49.52,492.4,503.1,78.2
45574500,-0.36,11.07,105.6,48.71,493.6,504.7,77.9
45576000,-0.36,11.10,104.9,48.79,492.5,503.6,78.0
45577500,-0.35,11.10,103.8,49.39,493.1,503.9,78.1
45579000,-0.35,11.09,103.4,49.63,493.6,504.3,78.2
45580500,-0.35,11.06,104.7,49.24,494.5,505.4,78.0
45582000,-0.35,11.11,103.6,49.34,492.5,503.2,78.1
45583500,-0.35,11.04,104.8,49.35,495.2,506.2,78.0
45585000,-0.35,11.09,104.4,49.12,493.0,504.0,78.0
45586500,-0.35,11.06,103.9,49.68,494.9,505.7,78.1
45588000,-0.35,11.00,106.1,49.06,496.7,507.9,77.9
45589500,-0.35,11.00,104.8,49.75,497.2,508.1,78.1
45591000,-0.35,11.04,105.4,49.09,495.2,506.3,78.0
45592500,-0.36,11.07,105.4,48.76,493.5,504.6,77.9
45594000,-0.35,11.03,105.3,49.16,495.4,506.5,78.0
45595500,-0.35,11.04,104.7,49.46,495.6,506.5,78.1
45597000,-0.36,11.03,106.0,48.92,495.6,506.8,77.9
45598500,-0.35,11.01,103.7,50.20,497.2,507.9,78.2
45600000,-0.35,11.03,105.4,49.23,495.9,507.0,78.0
45601500,-0.35,10.97,105.7,49.60,498.6,509.7,78.0
45603000,-0.35,11.00,105.2,49.54,497.1,508.1,78.1
45604500,-0.35,11.03,105.0,49.43,496.1,507.1,78.1
45606000,-0.36,11.02,106.1,48.88,495.7,506.9,77.9
45607500,-0.35,11.00,104.9,49.72,497.3,508.2,78.1
45609000,-0.35,10.97,106.4,49.20,498.1,509.3,77.9
45610500,-0.35,11.01,105.3,49.45,496.9,507.9,78.0
45612000,-0.35,10.98,105.2,49.71,498.1,509.1,78.1
45613500,-0.35,10.95,105.8,49.72,499.5,510.6,78.0
45615000,-0.35,10.99,105.0,49.82,498.0,509.0,78.1
45616500,-0.35,10.96,105.4,49.87,499.3,510.3,78.1
45618000,-0.35,10.91,107.3,49.37,500.9,512.3,77.9
45619500,-0.35,11.00,106.4,48.95,496.8,508.1,77.9
45621000,-0.35,10.93,106.7,49.46,500.2,511.4,78.0
45622500,-0.35,10.95,105.7,49.73,499.3,510.3,78.0
45624000,-0.35,10.95,106.3,49.47,499.1,510.3,78.0
45625500,-0.35,10.93,106.6,49.54,500.3,511.5,78.0
45627000,-0.35,10.93,106.0,49.82,500.5,511.6,78.0
45628500,-0.35,10.94,105.4,50.01,500.1,511.1,78.1
45630000,-0.35,10.94,105.5,49.95,499.9,510.9,78.1
