Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
45096000,-0.20,10.80,63.9,87.18,521.4,525.3,83.0
45097500,-0.20,10.83,63.8,86.83,519.9,523.8,83.0
45099000,-0.20,10.77,63.3,88.36,522.8,526.7,83.1
45100500,-0.20,10.81,63.7,87.17,520.6,524.5,83.0
45102000,-0.20,10.78,64.2,86.97,522.2,526.1,83.0
45103500,-0.20,10.80,65.5,84.85,520.7,524.8,82.8
45105000,-0.20,10.77,64.1,87.33,522.7,526.6,83.0
45106500,-0.20,10.77,65.2,85.67,522.2,526.2,82.9
45108000,-0.20,10.78,65.8,84.80,521.9,526.0,82.8
45109500,-0.20,10.77,64.7,86.34,522.2,526.2,82.9
45111000,-0.20,10.75,63.2,88.96,523.9,527.7,83.1
45112500,-0.20,10.74,63.8,88.17,524.1,528.0,83.1
45114000,-0.20,10.75,64.5,87.17,523.8,527.7,83.0
45115500,-0.20,10.75,65.1,86.20,523.3,527.3,82.9
45117000,-0.20,10.74,63.2,89.02,524.3,528.1,83.1
45118500,-0.20,10.72,64.0,88.22,525.2,529.1,83.0
45120000,-0.20,10.77,63.5,87.99,522.5,526.4,83.1
45121500,-0.20,10.77,63.7,87.91,523.0,526.8,83.1
45123000,-0.20,10.72,64.3,87.82,524.9,528.9,83.0
45124500,-0.20,10.72,65.0,86.89,525.1,529.1,82.9
45126000,-0.20,10.70,63.7,88.98,526.3,530.1,83.1
45127500,-0.20,10.76,63.5,88.35,523.3,527.1,83.1
45129000,-0.21,10.70,66.9,84.63,525.3,529.6,82.7
45130500,-0.20,10.73,65.4,86.02,524.2,528.2,82.9
45132000,-0.20,10.69,64.5,88.12,526.8,530.7,83.0
45133500,-0.20,10.70,64.8,87.50,526.2,530.2,83.0
45135000,-0.20,10.69,64.6,87.96,526.6,530.5,83.0
45136500,-0.20,10.68,65.3,87.10,527.0,531.1,82.9
45138000,-0.19,10.71,62.7,90.27,525.8,529.5,83.2
45139500,-0.20,10.64,64.4,88.91,529.0,532.9,83.1
45141000,-0.20,10.67,64.9,87.84,527.5,531.4,83.0
45142500,-0.20,10.66,64.7,88.35,528.3,532.2,83.0
45144000,-0.20,10.68,64.5,88.22,526.9,530.9,83.0
45145500,-0.20,10.66,64.8,88.19,528.1,532.1,83.0
45147000,-0.19,10.66,63.5,89.85,528.2,532.0,83.1
45148500,-0.20,10.66,64.6,88.46,528.3,532.2,83.0
45150000,-0.19,10.65,63.9,89.59,529.0,532.9,83.1
45151500,-0.20,10.64,65.9,86.92,528.7,532.8,82.9
45153000,-0.20,10.59,65.2,88.71,531.5,535.5,83.0
45154500,-0.20,10.64,66.6,85.97,528.4,532.6,82.8
45156000,-0.20,10.63,64.6,88.88,529.5,533.4,83.0
45157500,-0.19,10.66,63.6,89.68,528.1,531.9,83.1
45159000,-0.20,10.63,66.3,86.42,529.0,533.1,82.9
45160500,-0.20,10.62,65.0,88.59,530.2,534.1,83.0
45162000,-0.20,10.58,65.8,88.11,531.9,536.0,83.0
45163500,-0.19,10.58,64.2,90.23,532.2,536.1,83.1
45165000,-0.20,10.63,64.6,88.87,529.5,533.4,83.0
45166500,-0.20,10.57,66.2,87.63,532.2,536.3,82.9
45168000,-0.19,10.61,63.7,90.54,531.0,534.9,83.2
45169500,-0.20,10.60,67.3,85.74,530.5,534.7,82.8
45171000,-0.20,10.54,66.1,88.38,534.2,538.3,82.9
45172500,-0.20,10.60,65.2,88.63,531.2,535.2,83.0
45174000,-0.19,10.58,64.0,90.53,532.3,536.1,83.1
45175500,-0.19,10.56,64.3,90.54,533.3,537.1,83.1
45177000,-0.20,10.58,66.2,87.42,531.7,535.8,82.9
45178500,-0.20,10.54,65.8,88.68,533.9,538.0,83.0
45180000,-0.19,10.54,64.9,89.95,534.1,538.0,83.1
45181500,-0.19,10.54,65.2,89.64,534.3,538.2,83.0
45183000,-0.19,10.54,64.1,91.18,534.3,538.2,83.2
45184500,-0.20,10.55,65.6,88.87,533.4,537.5,83.0
45186000,-0.19,10.52,63.3,92.76,535.9,539.6,83.3
45187500,-0.19,10.49,63.9,92.25,536.9,540.7,83.2
45189000,-0.19,10.55,64.7,90.14,533.9,537.8,83.1
45190500,-0.19,10.56,64.4,90.38,533.2,537.1,83.1
45192000,-0.20,10.51,66.5,88.25,535.2,539.3,82.9
45193500,-0.20,10.53,65.8,88.97,534.6,538.6,83.0
45195000,-0.20,10.52,66.8,87.71,534.8,538.9,82.9
45196500,-0.19,10.51,63.8,92.18,536.2,539.9,83.2
45198000,-0.20,10.54,66.9,87.24,533.8,538.0,82.9
45199500,-0.19,10.54,64.9,90.09,534.5,538.4,83.1
45201000,-0.19,10.51,64.6,91.02,536.0,539.9,83.1
45202500,-0.19,10.49,65.1,90.56,536.9,540.8,83.1
45204000,-0.19,10.49,63.4,93.08,537.2,540.9,83.3
45205500,-0.19,10.49,65.0,90.73,536.7,540.6,83.1
45207000,-0.19,10.47,65.6,90.14,537.6,541.6,83.0
45208500,-0.20,10.47,66.9,88.55,537.7,541.8,82.9
45210000,-0.19,10.48,65.0,90.94,537.4,541.3,83.1
45211500,-0.19,10.43,65.2,91.49,540.1,544.1,83.1
45213000,-0.19,10.45,65.0,91.46,539.1,543.0,83.1
45214500,-0.19,10.44,64.1,92.95,539.9,543.7,83.2
45216000,-0.19,10.42,65.6,91.19,540.5,544.5,83.1
45217500,-0.19,10.43,65.1,91.61,539.9,543.8,83.1
45219000,-0.19,10.41,66.1,90.46,540.7,544.7,83.0
45220500,-0.19,10.49,65.3,90.42,537.0,540.9,83.1
45222000,-0.19,10.44,66.5,89.49,539.2,543.3,83.0
45223500,-0.18,10.42,63.6,93.99,540.9,544.6,83.3
45225000,-0.19,10.42,64.6,92.53,540.7,544.5,83.2
45226500,-0.19,10.41,64.6,92.77,541.4,545.2,83.2
45228000,-0.19,10.44,64.1,92.99,539.8,543.6,83.2
45229500,-0.19,10.40,65.7,91.26,541.3,545.3,83.1
45231000,-0.19,10.40,66.6,90.05,541.1,545.2,83.0
45232500,-0.18,10.38,64.0,94.30,543.2,547.0,83.3
45234000,-0.19,10.38,65.1,92.47,542.7,546.6,83.2
45235500,-0.19,10.40,66.1,90.89,541.6,545.7,83.0
45237000,-0.19,10.34,65.4,92.94,545.0,548.9,83.2
45238500,-0.19,10.36,65.2,92.70,543.7,547.6,83.2
45240000,-0.19,10.33,65.2,93.39,545.4,549.3,83.2
45241500,-0.19,10.38,66.9,90.00,542.2,546.3,83.0
45243000,-0.19,10.40,64.6,92.95,541.7,545.6,83.2
45244500,-0.19,10.35,65.2,92.89,544.2,548.1,83.2
45246000,-0.19,10.32,65.9,92.43,545.7,549.6,83.1
45247500,-0.19,10.31,68.3,89.36,545.9,550.2,82.9
45249000,-0.19,10.34,66.9,90.71,544.3,548.4,83.0
45250500,-0.19,10.31,65.5,93.23,546.5,550.4,83.2
45252000,-0.19,10.37,65.4,92.23,543.0,547.0,83.1
45253500,-0.19,10.34,67.6,89.80,544.3,548.5,82.9
45255000,-0.19,10.32,66.6,91.42,545.4,549.5,83.0
45256500,-0.19,10.34,65.9,92.08,544.7,548.7,83.1
45258000,-0.19,10.31,65.1,93.86,546.6,550.5,83.2
45259500,-0.18,10.33,64.6,94.33,545.8,549.6,83.3
45261000,-0.19,10.29,68.5,89.45,547.1,551.3,82.9
45262500,-0.19,10.31,65.6,93.04,546.3,550.2,83.2
45264000,-0.19,10.34,66.7,91.01,544.7,548.7,83.0
45265500,-0.19,10.30,68.0,89.89,546.4,550.6,82.9
45267000,-0.19,10.29,66.1,92.65,547.2,551.2,83.1
45268500,-0.19,10.28,66.7,92.13,548.0,552.0,83.1
45270000,-0.19,10.27,65.7,93.59,548.4,552.3,83.2
45271500,-0.19,10.31,65.6,93.12,546.5,550.5,83.2
45273000,-0.19,10.30,66.1,92.63,547.1,551.1,83.1
45274500,-0.18,10.27,64.7,95.08,548.7,552.6,83.3
45276000,-0.18,10.27,65.1,94.62,548.9,552.8,83.2
45277500,-0.19,10.27,66.4,92.71,548.4,552.4,83.1
45279000,-0.19,10.24,67.9,91.01,549.5,553.7,83.0
45280500,-0.19,10.26,67.6,91.14,548.4,552.6,83.0
45282000,-0.19,10.22,68.1,91.30,551.1,555.3,83.0
45283500,-0.18,10.26,64.2,96.15,549.4,553.2,83.3
45285000,-0.19,10.24,66.1,93.62,550.0,554.0,83.1
45286500,-0.19,10.24,67.5,91.74,550.0,554.2,83.0
45288000,-0.18,10.24,64.9,95.39,550.2,554.0,83.3
45289500,-0.19,10.22,66.4,93.51,551.0,555.0,83.1
45291000,-0.18,10.20,65.7,94.97,552.6,556.5,83.2
45292500,-0.19,10.20,66.5,93.88,552.5,556.5,83.1
45294000,-0.19,10.22,66.5,93.46,551.2,555.1,83.1
45295500,-0.19,10.23,67.6,91.73,550.5,554.7,83.0
45297000,-0.19,10.20,66.6,93.62,552.0,556.0,83.1
45298500,-0.19,10.20,67.5,92.47,552.2,556.3,83.0
45300000,-0.19,10.17,66.8,93.86,553.7,557.7,83.1
45301500,-0.18,10.20,64.2,97.36,552.9,556.6,83.4
45303000,-0.18,10.17,66.6,94.28,553.9,557.9,83.1
45304500,-0.18,10.19,66.1,94.53,552.9,556.9,83.2
45306000,-0.18,10.19,64.3,97.41,553.6,557.4,83.4
45307500,-0.18,10.20,66.4,93.95,552.1,556.1,83.1
45309000,-0.19,10.18,67.1,93.33,553.1,557.2,83.1
45310500,-0.19,10.15,67.4,93.43,555.0,559.1,83.1
45312000,-0.18,10.16,66.4,94.70,554.4,558.4,83.2
45313500,-0.19,10.15,67.1,93.83,555.0,559.0,83.1
45315000,-0.18,10.13,65.9,96.17,556.7,560.5,83.3
45316500,-0.18,10.14,65.7,96.09,555.8,559.6,83.3
45318000,-0.18,10.13,67.3,93.97,555.9,560.0,83.1
45319500,-0.19,10.09,68.2,93.54,558.4,562.5,83.0
45321000,-0.18,10.11,66.0,96.23,557.3,561.2,83.2
45322500,-0.19,10.13,67.6,93.57,556.1,560.2,83.1
45324000,-0.19,10.11,67.6,93.84,557.1,561.2,83.1
45325500,-0.19,10.10,68.1,93.41,557.6,561.8,83.0
45327000,-0.18,10.13,66.3,95.33,556.2,560.1,83.2
45328500,-0.19,10.11,68.7,92.33,556.8,561.0,83.0
45330000,-0.19,10.10,68.4,92.99,557.4,561.6,83.0
45331500,-0.18,10.11,66.5,95.52,557.3,561.3,83.2
45333000,-0.18,10.10,65.9,96.75,558.4,562.2,83.3
45334500,-0.19,10.09,68.0,93.73,558.3,562.5,83.1
45336000,-0.18,10.04,67.1,95.91,561.3,565.3,83.2
45337500,-0.18,10.03,66.9,96.35,561.6,565.6,83.2
45339000,-0.19,10.05,69.4,92.52,560.3,564.6,82.9
45340500,-0.18,10.08,66.5,96.15,559.2,563.1,83.2
45342000,-0.19,10.06,69.4,92.35,559.6,563.9,82.9
45343500,-0.18,10.08,66.2,96.53,559.0,562.9,83.3
45345000,-0.18,10.08,64.7,98.94,559.7,563.4,83.4
45346500,-0.19,10.05,68.7,93.50,560.5,564.7,83.0
45348000,-0.19,10.06,68.5,93.58,559.8,564.0,83.0
45349500,-0.19,10.04,69.4,92.73,560.9,565.2,82.9
45351000,-0.18,10.03,67.2,96.04,561.8,565.8,83.2
45352500,-0.18,10.02,67.2,96.36,562.7,566.7,83.2
45354000,-0.18,10.01,66.0,98.30,563.5,567.3,83.3
45355500,-0.18,10.06,64.8,99.03,560.4,564.1,83.4
45357000,-0.17,9.99,64.7,100.54,564.5,568.2,83.5
45358500,-0.18,10.04,66.3,97.07,561.3,565.2,83.3
45360000,-0.18,10.01,67.3,96.26,563.0,567.0,83.2
45361500,-0.18,9.98,68.7,94.88,564.6,568.8,83.1
45363000,-0.18,10.02,65.2,99.22,563.0,566.7,83.4
45364500,-0.17,10.00,64.5,100.90,564.4,568.1,83.5
45366000,-0.18,9.99,67.2,96.80,564.0,567.9,83.2
45367500,-0.18,9.99,66.6,97.61,564.0,567.9,83.3
45369000,-0.18,9.96,68.1,96.09,565.9,570.0,83.1
45370500,-0.18,10.00,67.0,96.82,563.5,567.4,83.2
45372000,-0.18,10.00,67.3,96.33,563.3,567.3,83.2
45373500,-0.18,9.98,65.7,99.20,565.0,568.9,83.4
45375000,-0.18,9.95,69.1,94.86,566.0,570.2,83.0
45376500,-0.18,9.96,66.4,98.69,566.2,570.1,83.3
45378000,-0.18,10.00,66.9,97.11,563.8,567.8,83.2
45379500,-0.18,9.92,68.6,96.14,567.9,572.0,83.1
45381000,-0.18,9.99,67.3,96.77,564.3,568.3,83.2
45382500,-0.18,9.96,66.8,97.95,566.0,569.9,83.3
45384000,-0.18,9.91,68.9,95.88,568.3,572.4,83.1
45385500,-0.18,9.92,68.6,96.26,568.2,572.3,83.1
45387000,-0.18,9.95,67.2,97.44,566.2,570.2,83.2
45388500,-0.18,9.89,67.5,98.36,570.2,574.2,83.2
45390000,-0.17,9.92,66.3,99.39,568.2,572.1,83.3
45391500,-0.18,9.91,66.7,99.21,569.0,572.9,83.3
45393000,-0.18,9.94,66.9,98.19,567.1,571.1,83.3
45394500,-0.17,9.87,66.2,100.64,571.4,575.2,83.4
45396000,-0.18,9.91,67.6,97.76,568.8,572.8,83.2
45397500,-0.18,9.89,67.5,98.43,570.1,574.1,83.3
45399000,-0.18,9.89,68.3,97.01,569.5,573.6,83.2
45400500,-0.18,9.90,67.4,98.29,569.5,573.5,83.2
45402000,-0.17,9.90,66.3,100.04,569.8,573.6,83.4
45403500,-0.17,9.89,65.7,101.21,570.7,574.4,83.4
45405000,-0.18,9.88,68.2,97.56,570.5,574.5,83.2
45406500,-0.18,9.87,68.1,97.75,570.9,575.0,83.2
45408000,-0.18,9.86,67.8,98.48,571.8,575.8,83.2
45409500,-0.17,9.85,67.1,99.72,572.4,576.3,83.3
45411000,-0.17,9.88,66.0,100.95,571.2,575.0,83.4
45412500,-0.18,9.83,67.8,98.99,573.3,577.3,83.3
45414000,-0.18,9.82,69.9,96.23,573.6,577.9,83.1
45415500,-0.17,9.84,65.9,101.93,573.5,577.3,83.4
45417000,-0.17,9.83,66.5,101.17,574.0,577.8,83.4
45418500,-0.18,9.82,68.1,98.86,573.9,578.0,83.2
45420000,-0.17,9.81,67.1,100.60,575.0,578.9,83.3
45421500,-0.17,9.86,66.4,100.61,572.1,576.0,83.4
45423000,-0.17,9.82,66.4,101.58,574.7,578.5,83.4
45424500,-0.17,9.81,68.0,99.31,574.8,578.8,83.3
45426000,-0.17,9.79,66.2,102.42,576.2,580.0,83.4
45427500,-0.17,9.78,65.1,104.26,576.9,580.6,83.6
45429000,-0.18,9.82,68.8,97.83,573.7,577.8,83.2
45430500,-0.18,9.83,69.4,96.78,573.3,577.5,83.1
45432000,-0.17,9.77,68.4,99.45,577.0,581.1,83.2
45433500,-0.18,9.79,68.4,99.01,575.7,579.7,83.2
45435000,-0.17,9.75,68.1,100.26,578.0,582.0,83.3
45436500,-0.17,9.79,67.8,99.86,575.6,579.6,83.3
45438000,-0.17,9.79,67.9,99.71,575.7,579.6,83.3
45439500,-0.18,9.79,68.4,98.91,575.6,579.6,83.2
45441000,-0.17,9.78,67.4,100.83,576.9,580.8,83.3
45442500,-0.17,9.76,67.9,100.49,577.9,581.8,83.3
45444000,-0.17,9.76,66.8,102.11,578.2,582.0,83.4
45445500,-0.17,9.73,67.1,102.18,579.7,583.6,83.4
45447000,-0.17,9.75,67.1,101.87,578.8,582.6,83.4
45448500,-0.17,9.77,67.1,101.48,577.3,581.2,83.4
45450000,-0.17,9.74,66.4,103.20,579.3,583.1,83.5
45451500,-0.17,9.73,66.8,102.64,579.7,583.5,83.4
45453000,-0.17,9.75,66.5,102.72,578.4,582.2,83.4
45454500,-0.17,9.71,67.3,102.34,580.7,584.6,83.4
45456000,-0.17,9.71,67.1,102.61,580.8,584.6,83.4
45457500,-0.17,9.72,68.5,100.27,580.0,584.0,83.3
45459000,-0.17,9.71,68.1,101.06,580.7,584.6,83.3
45460500,-0.17,9.71,65.6,105.02,581.0,584.7,83.6
45462000,-0.17,9.74,68.1,100.55,579.0,583.0,83.3
45463500,-0.17,9.69,68.7,100.68,581.9,585.9,83.3
45465000,-0.16,9.67,65.7,105.70,583.6,587.3,83.6
45466500,-0.17,9.68,69.5,99.62,582.1,586.3,83.2
45468000,-0.17,9.69,68.5,100.99,581.9,585.9,83.3
45469500,-0.17,9.67,69.7,99.57,583.0,587.1,83.2
45471000,-0.17,9.67,67.5,102.89,583.4,587.3,83.4
45472500,-0.17,9.68,66.6,104.22,583.1,586.9,83.5
45474000,-0.17,9.65,67.4,103.46,584.4,588.3,83.4
45475500,-0.17,9.64,67.8,103.08,585.1,589.0,83.4
45477000,-0.17,9.66,69.2,100.53,583.5,587.6,83.2
45478500,-0.17,9.61,68.7,102.18,586.5,590.5,83.3
45480000,-0.17,9.67,67.0,103.68,583.5,587.3,83.4
45481500,-0.16,9.62,66.0,106.25,586.5,590.3,83.6
45483000,-0.17,9.69,68.3,101.23,581.8,585.8,83.3
45484500,-0.17,9.64,67.5,103.52,585.1,588.9,83.4
45486000,-0.17,9.65,67.4,103.49,584.6,588.5,83.4
45487500,-0.17,9.66,68.3,102.05,584.1,588.0,83.3
45489000,-0.17,9.63,68.0,102.99,585.6,589.6,83.4
45490500,-0.17,9.61,68.2,103.10,587.0,591.0,83.4
45492000,-0.16,9.60,66.6,106.04,588.2,592.0,83.5
45493500,-0.17,9.58,69.0,102.65,588.8,592.8,83.3
45495000,-0.17,9.60,67.7,104.03,587.4,591.3,83.4
45496500,-0.17,9.62,67.6,103.72,586.2,590.1,83.4
45498000,-0.16,9.61,65.4,107.69,587.6,591.2,83.7
45499500,-0.17,9.60,67.6,104.31,587.9,591.8,83.4
45501000,-0.16,9.60,65.6,107.63,588.4,592.0,83.6
45502500,-0.16,9.55,66.7,106.84,591.0,594.7,83.6
45504000,-0.17,9.57,69.0,102.69,589.1,593.1,83.3
45505500,-0.16,9.55,67.2,106.01,590.7,594.5,83.5
45507000,-0.17,9.57,68.9,102.91,589.5,593.5,83.3
45508500,-0.16,9.61,66.8,105.40,587.5,591.3,83.5
45510000,-0.17,9.53,68.5,104.23,591.6,595.6,83.4
45511500,-0.16,9.54,67.3,106.04,591.3,595.1,83.5
45513000,-0.17,9.55,67.9,104.77,590.5,594.4,83.4
45514500,-0.16,9.54,67.1,106.39,591.4,595.2,83.5
45516000,-0.17,9.53,68.1,104.98,591.8,595.7,83.4
45517500,-0.17,9.52,68.8,104.07,592.5,596.5,83.4
45519000,-0.16,9.59,65.6,107.80,589.0,592.7,83.6
45520500,-0.16,9.53,67.5,106.06,592.5,596.3,83.5
45522000,-0.16,9.49,67.3,107.23,594.8,598.6,83.5
45523500,-0.16,9.52,66.7,107.39,592.7,596.4,83.6
45525000,-0.16,9.48,66.1,109.41,595.5,599.2,83.7
45526500,-0.16,9.53,67.1,106.66,592.1,595.9,83.5
45528000,-0.17,9.51,69.3,103.65,593.0,597.0,83.3
45529500,-0.17,9.48,69.0,104.85,595.2,599.2,83.4
45531000,-0.16,9.50,68.0,105.86,594.2,598.1,83.5
45532500,-0.16,9.50,67.0,107.50,594.4,598.2,83.6
45534000,-0.16,9.48,68.0,106.18,595.1,599.0,83.5
45535500,-0.16,9.47,68.3,106.13,596.1,600.0,83.5
45537000,-0.16,9.47,67.1,107.99,595.9,599.7,83.6
45538500,-0.16,9.46,68.5,106.06,596.6,600.5,83.5
45540000,-0.16,9.47,68.4,105.94,596.1,600.1,83.5
45541500,-0.16,9.42,69.2,105.71,598.7,602.7,83.4
45543000,-0.17,9.46,69.4,104.60,596.6,600.6,83.4
45544500,-0.17,9.39,70.4,104.48,600.3,604.4,83.3
45546000,-0.17,9.45,72.2,100.63,596.3,600.7,83.1
45547500,-0.16,9.45,68.0,106.93,597.0,600.8,83.5
45549000,-0.16,9.46,66.8,108.78,597.1,600.8,83.6
45550500,-0.16,9.41,67.9,108.11,600.1,603.9,83.5
45552000,-0.17,9.42,70.0,104.52,598.7,602.8,83.3
45553500,-0.17,9.44,69.3,105.04,597.3,601.3,83.4
45555000,-0.16,9.43,66.9,109.26,598.7,602.4,83.6
45556500,-0.16,9.40,68.5,107.45,600.7,604.5,83.5
45558000,-0.16,9.42,68.3,107.20,599.3,603.2,83.5
45559500,-0.16,9.42,69.4,105.48,598.9,602.9,83.4
45561000,-0.16,9.40,69.7,105.41,600.1,604.2,83.4
45562500,-0.16,9.42,67.6,108.38,599.6,603.4,83.6
45564000,-0.16,9.40,68.1,108.01,600.7,604.5,83.5
45565500,-0.16,9.40,68.2,107.99,600.8,604.6,83.5
45567000,-0.17,9.38,70.2,105.04,601.1,605.2,83.3
45568500,-0.16,9.39,67.6,108.95,601.2,605.0,83.6
45570000,-0.16,9.34,69.9,106.56,604.3,608.3,83.4
45571500,-0.16,9.38,67.6,109.32,601.9,605.7,83.6
45573000,-0.16,9.38,68.9,107.28,601.8,605.7,83.5
45574500,-0.16,9.36,69.7,106.43,603.1,607.1,83.4
45576000,-0.16,9.31,70.2,106.67,605.7,609.7,83.4
45577500,-0.16,9.35,67.9,109.33,603.6,607.4,83.6
45579000,-0.16,9.37,70.2,105.37,602.1,606.1,83.3
45580500,-0.16,9.33,67.8,110.17,605.1,608.9,83.6
45582000,-0.16,9.37,67.1,110.29,602.6,606.3,83.6
45583500,-0.16,9.31,68.0,110.45,606.8,610.6,83.6
45585000,-0.16,9.34,68.5,108.71,604.2,608.1,83.5
45586500,-0.16,9.33,69.4,107.66,605.1,609.0,83.5
45588000,-0.15,9.33,66.0,113.15,605.6,609.2,83.8
45589500,-0.16,9.33,68.4,109.28,605.3,609.2,83.6
45591000,-0.16,9.32,68.6,109.13,605.8,609.6,83.5
45592500,-0.16,9.30,68.4,109.92,607.3,611.1,83.6
45594000,-0.16,9.32,68.4,109.22,605.5,609.3,83.6
45595500,-0.15,9.27,67.1,112.81,609.5,613.2,83.7
45597000,-0.15,9.30,66.3,113.36,607.6,611.2,83.8
45598500,-0.16,9.25,70.4,107.88,610.2,614.3,83.4
45600000,-0.16,9.27,68.8,110.06,609.2,613.1,83.6
45601500,-0.16,9.30,69.3,108.36,607.0,610.9,83.5
45603000,-0.16,9.28,69.4,108.62,608.2,612.1,83.5
45604500,-0.16,9.25,70.0,108.48,610.1,614.1,83.5
45606000,-0.16,9.29,70.7,106.36,607.3,611.4,83.4
45607500,-0.16,9.22,69.6,109.76,612.2,616.1,83.5
45609000,-0.16,9.22,69.5,109.98,612.3,616.3,83.5
45610500,-0.16,9.25,68.4,110.93,610.3,614.1,83.6
45612000,-0.16,9.24,70.5,108.03,610.9,614.9,83.4
45613500,-0.15,9.25,67.0,113.38,610.7,614.4,83.7
45615000,-0.16,9.21,69.9,109.63,612.9,616.8,83.5
45616500,-0.16,9.24,70.4,108.10,610.7,614.7,83.4
45618000,-0.16,9.24,69.5,109.51,610.8,614.7,83.5
45619500,-0.15,9.21,67.8,112.96,613.3,617.0,83.7
45621000,-0.16,9.21,69.3,110.41,612.8,616.7,83.5
45622500,-0.15,9.23,67.1,113.82,612.3,616.0,83.7
45624000,-0.15,9.21,68.1,112.56,613.5,617.3,83.7
45625500,-0.16,9.19,70.1,109.67,614.0,618.0,83.5
45627000,-0.16,9.19,70.4,109.13,613.8,617.8,83.5
45628500,-0.15,9.17,68.9,112.13,615.5,619.4,83.6
45630000,-0.16,9.20,68.9,111.47,613.8,617.7,83.6
